task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
4,12,52,20.00000,7.51754,2.73616,regular,0,True,10.00000,20.25000,0.25000,2708.00000,2,400540,1034,2.14738,0.73955,2.14738,0.73955,1,-0.99648
4,13,53,160.00000,-7.51754,2.73616,regular,0,True,150.00000,159.25000,-0.75000,2577.00000,2,406144,1400,-2.18440,0.43140,-2.18440,0.43140,1,8.82834
4,14,54,140.00000,-6.12836,5.14230,regular,0,True,130.00000,138.50000,-1.50000,1891.00000,2,410715,951,-1.79565,1.06823,-1.79565,1.06823,1,9.25164
4,15,55,100.00000,-1.38919,7.87846,regular,0,True,90.00000,101.50000,1.50000,2302.00000,2,416869,1517,-0.66643,2.19810,-0.66643,2.19810,1,6.86649
4,16,56,40.00000,6.12836,5.14230,regular,0,True,30.00000,38.00000,-2.00000,1892.00000,2,421006,817,1.74012,1.06823,1.74012,1.06823,1,-8.45495
5,1,57,40.00000,6.12836,5.14230,clamped,-100,True,30.00000,37.50000,-2.50000,22951.00000,2,462655,7689,1.79565,1.00661,1.01129,-1.75161,1,-10.72577
5,2,58,140.00000,-6.12836,5.14230,clamped,80,True,130.00000,138.75000,-1.25000,4427.00000,2,477466,6688,1.14774,-1.74615,1.53333,1.28662,1,163.31682
5,3,59,80.00000,1.38919,7.87846,clamped,-100,True,70.00000,79.50000,-0.50000,8013.00000,2,493929,3970,1.01815,-1.76669,-1.46879,0.53460,1,-140.04499
5,4,60,120.00000,-4.00000,6.92820,clamped,100,True,110.00000,120.00000,0.00000,2434.00000,2,510225,2735,1.90673,0.76009,0.22606,0.18969,1,-98.26603
5,5,61,20.00000,7.51754,2.73616,clamped,80,True,10.00000,19.25000,-0.75000,6585.00000,2,525120,3386,1.94375,0.71900,-0.35988,2.04096,1,0.29961
5,6,62,160.00000,-7.51754,2.73616,clamped,-80,True,150.00000,158.50000,-1.50000,12935.00000,2,546219,2219,-2.01780,0.18489,0.34024,1.92958,1,14.76464
5,7,63,100.00000,-1.38919,7.87846,clamped,100,True,90.00000,101.00000,1.00000,5619.00000,2,559162,2085,0.18512,-1.99267,1.87425,0.68217,1,175.30757
