task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
5,1,57,40.00000,6.12836,5.14230,clamped,-80,True,30.00000,39.25000,-0.75000,7072.00000,2,484783,6255,1.38839,1.45855,1.53294,-1.28629,1,6.41171
5,2,58,20.00000,7.51754,2.73616,clamped,80,True,10.00000,19.25000,-0.75000,2236.00000,2,510819,2568,1.96226,0.69846,-0.36168,2.05117,1,-0.40698
5,3,59,160.00000,-7.51754,2.73616,clamped,-80,True,150.00000,159.50000,-0.50000,3397.00000,2,521778,951,-2.11036,-0.08217,0.33948,1.92528,1,22.22977
5,4,60,120.00000,-4.00000,6.92820,clamped,100,True,110.00000,119.00000,-1.00000,2918.00000,2,532002,1751,2.11036,-0.49303,1.13540,0.95271,1,-133.14980
5,5,61,60.00000,4.00000,6.92820,clamped,-100,True,50.00000,59.50000,-0.50000,1971.00000,2,538941,1668,-0.38875,-2.13647,-1.56626,1.31425,1,-160.31266
5,6,62,140.00000,-6.12836,5.14230,clamped,100,True,130.00000,139.50000,-0.50000,3091.00000,2,545880,1535,-0.25917,-2.01321,0.54777,0.94876,1,122.66439
5,7,63,80.00000,1.38919,7.87846,clamped,80,True,70.00000,80.25000,0.25000,2690.00000,2,551918,768,0.74048,1.95158,-1.92685,0.70132,1,-10.77804
5,8,64,100.00000,-1.38919,7.87846,clamped,-100,True,90.00000,100.00000,0.00000,1789.00000,2,558339,867,-0.59238,-1.97212,-1.83930,-0.00000,1,153.28093
6,1,65,40.00000,6.12836,5.14230,regular,0,True,30.00000,38.75000,-1.25000,4820.00000,2,578705,5304,1.77714,1.37638,1.77714,1.37638,1,-2.24252
6,2,66,160.00000,-7.51754,2.73616,regular,0,True,150.00000,158.75000,-1.25000,4865.00000,2,588946,2218,-2.23994,0.02054,-2.23994,0.02054,1,19.47462
6,3,67,60.00000,4.00000,6.92820,regular,0,True,50.00000,59.50000,-0.50000,1998.00000,2,596602,801,1.46244,1.62289,1.46244,1.62289,1,-12.02306
6,4,68,120.00000,-4.00000,6.92820,regular,0,True,110.00000,120.25000,0.25000,2493.00000,2,602023,867,-1.36988,1.68452,-1.36988,1.68452,1,9.11859
6,5,69,80.00000,1.38919,7.87846,regular,0,True,70.00000,78.25000,-1.75000,1643.00000,2,606360,885,0.18512,2.09538,0.18512,2.09538,1,4.95121
6,6,70,140.00000,-6.12836,5.14230,regular,0,True,130.00000,139.75000,-0.25000,1491.00000,2,611130,934,-1.77714,1.25312,-1.77714,1.25312,1,4.81107
6,7,71,100.00000,-1.38919,7.87846,regular,0,True,90.00000,98.25000,-1.75000,1723.00000,2,616017,667,-0.49982,2.11593,-0.49982,2.11593,1,3.29065
6,8,72,20.00000,7.51754,2.73616,regular,0,True,10.00000,20.50000,0.50000,1894.00000,2,620521,684,1.90673,0.80118,1.90673,0.80118,1,2.79143
7,1,73,120.00000,-4.00000,6.92820,nocursor,0,False,,,,,2,627442,1484,1.05518,-1.72561,0.00000,0.00000,1,-178.55495
7,2,74,40.00000,6.12836,5.14230,nocursor,0,False,,,,,2,631729,1144,-1.01815,-1.80778,0.00000,0.00000,1,-159.38841
7,3,75,160.00000,-7.51754,2.73616,nocursor,0,False,,,,,2,635916,2083,2.03631,-0.28760,0.00000,0.00000,1,-168.03905
7,4,76,60.00000,4.00000,6.92820,nocursor,0,False,,,,,2,639135,1296,1.61054,1.27366,0.00000,0.00000,1,-21.66207
7,5,77,100.00000,-1.38919,7.87846,nocursor,0,False,,,,,2,642554,1014,-0.51833,2.15701,0.00000,0.00000,1,3.51200
7,6,78,20.00000,7.51754,2.73616,nocursor,0,False,,,,,2,645707,1401,2.11036,0.63683,0.00000,0.00000,1,-3.20809
7,7,79,140.00000,-6.12836,5.14230,nocursor,0,False,,,,,2,648342,949,-1.51798,1.47909,0.00000,0.00000,1,-4.25657
7,8,80,80.00000,1.38919,7.87846,nocursor,0,False,,,,,2,651544,864,0.35173,2.07484,0.00000,0.00000,1,0.37860
